frequency_hz,controller,L_real,L_imag
89.526571,filtered_pd,-8.350455e-05,-4.628010e-06
89.526571,avc,-1.646890e-04,-1.832414e-05
90.355783,standard_pd,-6.283125e-07,-1.472019e-03
90.355783,filtered_pd,-8.198347e-05,-4.502012e-06
90.355783,avc,-1.617163e-04,-1.782826e-05
91.192676,standard_pd,-6.168335e-07,-1.458509e-03
91.192676,filtered_pd,-8.049001e-05,-4.379439e-06
91.192676,avc,-1.587966e-04,-1.734574e-05
92.037320,standard_pd,-6.055642e-07,-1.445123e-03
92.037320,filtered_pd,-7.902368e-05,-4.260200e-06
92.037320,avc,-1.559289e-04,-1.687620e-05
92.889787,standard_pd,-5.945007e-07,-1.431859e-03
92.889787,filtered_pd,-7.758399e-05,-4.144202e-06
92.889787,avc,-1.531125e-04,-1.641931e-05
93.750150,standard_pd,-5.836394e-07,-1.418718e-03
93.750150,filtered_pd,-7.617045e-05,-4.031360e-06
93.750150,avc,-1.503463e-04,-1.597473e-05
94.618482,standard_pd,-5.729765e-07,-1.405697e-03
94.618482,filtered_pd,-7.478260e-05,-3.921586e-06
94.618482,avc,-1.476296e-04,-1.554213e-05
95.494856,standard_pd,-5.625084e-07,-1.392796e-03
95.494856,filtered_pd,-7.341997e-05,-3.814798e-06
95.494856,avc,-1.449614e-04,-1.512119e-05
96.379348,standard_pd,-5.522316e-07,-1.380013e-03
96.379348,filtered_pd,-7.208210e-05,-3.710914e-06
96.379348,avc,-1.423410e-04,-1.471159e-05
97.272032,standard_pd,-5.421425e-07,-1.367348e-03
97.272032,filtered_pd,-7.076854e-05,-3.609856e-06
97.272032,avc,-1.397674e-04,-1.431304e-05
98.172984,standard_pd,-5.322377e-07,-1.354798e-03
98.172984,filtered_pd,-6.947887e-05,-3.511547e-06
98.172984,avc,-1.372398e-04,-1.392524e-05
99.082281,standard_pd,-5.225138e-07,-1.342364e-03
99.082281,filtered_pd,-6.821263e-05,-3.415913e-06
99.082281,avc,-1.347575e-04,-1.354789e-05
100.000000,standard_pd,-5.129677e-07,-1.330044e-03
100.000000,filtered_pd,-6.696942e-05,-3.322880e-06
100.000000,avc,-1.323197e-04,-1.318073e-05
