frequency_hz,method,controller,psd_disp_m2_per_hz
0.000000,unshaped,standard_pd,2.962152e-08
0.048828,unshaped,standard_pd,1.488647e-08
0.097656,unshaped,standard_pd,1.460175e-08
0.146484,unshaped,standard_pd,6.304502e-08
0.195313,unshaped,standard_pd,1.835953e-07
0.244141,unshaped,standard_pd,3.958587e-07
0.292969,unshaped,standard_pd,1.077424e-06
0.341797,unshaped,standard_pd,4.444064e-06
0.390625,unshaped,standard_pd,2.587891e-05
0.439453,unshaped,standard_pd,2.372379e-05
0.488281,unshaped,standard_pd,7.513504e-06
0.537109,unshaped,standard_pd,1.357188e-06
0.585938,unshaped,standard_pd,7.170157e-07
0.634766,unshaped,standard_pd,6.738643e-07
0.683594,unshaped,standard_pd,7.352656e-07
0.732422,unshaped,standard_pd,1.000899e-06
0.781250,unshaped,standard_pd,1.671312e-06
0.830078,unshaped,standard_pd,2.345191e-06
0.878906,unshaped,standard_pd,1.480136e-06
0.927734,unshaped,standard_pd,4.889038e-07
0.976563,unshaped,standard_pd,1.502802e-07
1.025391,unshaped,standard_pd,5.735643e-08
1.074219,unshaped,standard_pd,3.834684e-08
1.123047,unshaped,standard_pd,6.441321e-08
1.171875,unshaped,standard_pd,1.056027e-07
1.220703,unshaped,standard_pd,1.414899e-07
1.269531,unshaped,standard_pd,1.508857e-07
1.318359,unshaped,standard_pd,1.267688e-07
1.367188,unshaped,standard_pd,9.085653e-08
1.416016,unshaped,standard_pd,6.163961e-08
1.464844,unshaped,standard_pd,4.337303e-08
1.513672,unshaped,standard_pd,2.770724e-08
1.562500,unshaped,standard_pd,2.671606e-08
1.611328,unshaped,standard_pd,4.783437e-08
1.660156,unshaped,standard_pd,8.355651e-08
1.708984,unshaped,standard_pd,7.113574e-08
1.757813,unshaped,standard_pd,3.630327e-08
1.806641,unshaped,standard_pd,2.020733e-08
1.855469,unshaped,standard_pd,1.327565e-08
1.904297,unshaped,standard_pd,8.317003e-09
1.953125,unshaped,standard_pd,4.409495e-09
2.001953,unshaped,standard_pd,1.857603e-09
2.050781,unshaped,standard_pd,1.187490e-09
2.099609,unshaped,standard_pd,1.511070e-09
2.148438,unshaped,standard_pd,1.825654e-09
2.197266,unshaped,standard_pd,1.646394e-09
2.246094,unshaped,standard_pd,1.238649e-09
2.294922,unshaped,standard_pd,1.035100e-09
2.343750,unshaped,standard_pd,1.231647e-09
2.392578,unshaped,standard_pd,1.966623e-09
2.441406,unshaped,standard_pd,5.059005e-09
2.490234,unshaped,standard_pd,1.149219e-08
2.539063,unshaped,standard_pd,1.122533e-08
2.587891,unshaped,standard_pd,5.026855e-09
2.636719,unshaped,standard_pd,2.421279e-09
2.685547,unshaped,standard_pd,1.597981e-09
2.734375,unshaped,standard_pd,9.600352e-10
2.783203,unshaped,standard_pd,4.730114e-10
2.832031,unshaped,standard_pd,2.431608e-10
2.880859,unshaped,standard_pd,2.971056e-10
2.929688,unshaped,standard_pd,5.987353e-10
2.978516,unshaped,standard_pd,1.080413e-09
3.027344,unshaped,standard_pd,1.600552e-09
3.076172,unshaped,standard_pd,1.934603e-09
3.125000,unshaped,standard_pd,1.930322e-09
3.173828,unshaped,standard_pd,1.637614e-09
3.222656,unshaped,standard_pd,1.295622e-09
3.271484,unshaped,standard_pd,1.427759e-09
3.320313,unshaped,standard_pd,2.618273e-09
3.369141,unshaped,standard_pd,3.037658e-09
3.417969,unshaped,standard_pd,1.605189e-09
3.466797,unshaped,standard_pd,1.007968e-09
3.515625,unshaped,standard_pd,9.773940e-10
3.564453,unshaped,standard_pd,9.428845e-10
3.613281,unshaped,standard_pd,7.610498e-10
3.662109,unshaped,standard_pd,4.989740e-10
3.710938,unshaped,standard_pd,2.604514e-10
3.759766,unshaped,standard_pd,1.022948e-10
3.808594,unshaped,standard_pd,3.235836e-11
3.857422,unshaped,standard_pd,3.782296e-11
3.906250,unshaped,standard_pd,8.417238e-11
3.955078,unshaped,standard_pd,1.353054e-10
4.003906,unshaped,standard_pd,1.712500e-10
4.052734,unshaped,standard_pd,2.039136e-10
4.101563,unshaped,standard_pd,3.893034e-10
4.150391,unshaped,standard_pd,9.617274e-10
4.199219,unshaped,standard_pd,1.310800e-09
4.248047,unshaped,standard_pd,6.693470e-10
4.296875,unshaped,standard_pd,2.864742e-10
4.345703,unshaped,standard_pd,1.984279e-10
4.394531,unshaped,standard_pd,1.607607e-10
4.443359,unshaped,standard_pd,1.155583e-10
4.492188,unshaped,standard_pd,7.394789e-11
4.541016,unshaped,standard_pd,4.988794e-11
4.589844,unshaped,standard_pd,5.093592e-11
4.638672,unshaped,standard_pd,7.278917e-11
4.687500,unshaped,standard_pd,1.058768e-10
4.736328,unshaped,standard_pd,1.366637e-10
4.785156,unshaped,standard_pd,1.574487e-10
4.833984,unshaped,standard_pd,1.687421e-10
4.882813,unshaped,standard_pd,1.737798e-10
4.931641,unshaped,standard_pd,2.187126e-10
4.980469,unshaped,standard_pd,4.042790e-10
5.029297,unshaped,standard_pd,6.112782e-10
5.078125,unshaped,standard_pd,3.657535e-10
5.126953,unshaped,standard_pd,1.488744e-10
5.175781,unshaped,standard_pd,8.581873e-11
5.224609,unshaped,standard_pd,7.395438e-11
5.273438,unshaped,standard_pd,6.483798e-11
5.322266,unshaped,standard_pd,5.531296e-11
5.371094,unshaped,standard_pd,4.477390e-11
5.419922,unshaped,standard_pd,3.256472e-11
5.468750,unshaped,standard_pd,1.968545e-11
5.517578,unshaped,standard_pd,9.783011e-12
5.566406,unshaped,standard_pd,6.129872e-12
5.615234,unshaped,standard_pd,9.609830e-12
5.664063,unshaped,standard_pd,1.972265e-11
5.712891,unshaped,standard_pd,3.336077e-11
5.761719,unshaped,standard_pd,6.521051e-11
5.810547,unshaped,standard_pd,1.598948e-10
5.859375,unshaped,standard_pd,2.860184e-10
5.908203,unshaped,standard_pd,1.807756e-10
5.957031,unshaped,standard_pd,5.931279e-11
6.005859,unshaped,standard_pd,3.009290e-11
6.054688,unshaped,standard_pd,3.170741e-11
6.103516,unshaped,standard_pd,3.438005e-11
6.152344,unshaped,standard_pd,3.362131e-11
6.201172,unshaped,standard_pd,2.916101e-11
6.250000,unshaped,standard_pd,2.277550e-11
6.298828,unshaped,standard_pd,1.705005e-11
6.347656,unshaped,standard_pd,1.415791e-11
6.396484,unshaped,standard_pd,1.573354e-11
6.445313,unshaped,standard_pd,2.152856e-11
6.494141,unshaped,standard_pd,2.979679e-11
6.542969,unshaped,standard_pd,3.793941e-11
6.591797,unshaped,standard_pd,5.033449e-11
6.640625,unshaped,standard_pd,9.033859e-11
6.689453,unshaped,standard_pd,1.679973e-10
6.738281,unshaped,standard_pd,1.343255e-10
6.787109,unshaped,standard_pd,5.266340e-11
6.835938,unshaped,standard_pd,2.321305e-11
6.884766,unshaped,standard_pd,1.721149e-11
6.933594,unshaped,standard_pd,1.419334e-11
6.982422,unshaped,standard_pd,1.121506e-11
7.031250,unshaped,standard_pd,8.786013e-12
7.080078,unshaped,standard_pd,6.872988e-12
7.128906,unshaped,standard_pd,5.233236e-12
7.177734,unshaped,standard_pd,4.023147e-12
7.226563,unshaped,standard_pd,3.461731e-12
7.275391,unshaped,standard_pd,3.915006e-12
7.324219,unshaped,standard_pd,5.804191e-12
7.373047,unshaped,standard_pd,8.674254e-12
7.421875,unshaped,standard_pd,1.494950e-11
7.470703,unshaped,standard_pd,3.650412e-11
7.519531,unshaped,standard_pd,8.226852e-11
7.568359,unshaped,standard_pd,7.692220e-11
7.617188,unshaped,standard_pd,2.868079e-11
7.666016,unshaped,standard_pd,1.077353e-11
7.714844,unshaped,standard_pd,7.757302e-12
7.763672,unshaped,standard_pd,7.470105e-12
7.812500,unshaped,standard_pd,7.280976e-12
7.861328,unshaped,standard_pd,7.527225e-12
7.910156,unshaped,standard_pd,8.183296e-12
7.958984,unshaped,standard_pd,8.584643e-12
8.007813,unshaped,standard_pd,8.195589e-12
8.056641,unshaped,standard_pd,7.187829e-12
8.105469,unshaped,standard_pd,6.343624e-12
8.154297,unshaped,standard_pd,6.511842e-12
8.203125,unshaped,standard_pd,7.846012e-12
8.251953,unshaped,standard_pd,1.117131e-11
8.300781,unshaped,standard_pd,2.290942e-11
8.349609,unshaped,standard_pd,5.209922e-11
8.398438,unshaped,standard_pd,5.969809e-11
8.447266,unshaped,standard_pd,2.682869e-11
8.496094,unshaped,standard_pd,1.071435e-11
8.544922,unshaped,standard_pd,6.463170e-12
8.593750,unshaped,standard_pd,4.702511e-12
8.642578,unshaped,standard_pd,3.235746e-12
8.691406,unshaped,standard_pd,2.395004e-12
8.740234,unshaped,standard_pd,2.200972e-12
8.789063,unshaped,standard_pd,2.279117e-12
8.837891,unshaped,standard_pd,2.265130e-12
8.886719,unshaped,standard_pd,2.108800e-12
8.935547,unshaped,standard_pd,2.083218e-12
8.984375,unshaped,standard_pd,2.584874e-12
9.033203,unshaped,standard_pd,3.465551e-12
9.082031,unshaped,standard_pd,4.855709e-12
9.130859,unshaped,standard_pd,1.042423e-11
9.179688,unshaped,standard_pd,2.609878e-11
9.228516,unshaped,standard_pd,3.599599e-11
9.277344,unshaped,standard_pd,1.691263e-11
9.326172,unshaped,standard_pd,6.060561e-12
9.375000,unshaped,standard_pd,3.829854e-12
9.423828,unshaped,standard_pd,3.721741e-12
9.472656,unshaped,standard_pd,3.282691e-12
9.521484,unshaped,standard_pd,2.705196e-12
9.570313,unshaped,standard_pd,2.419603e-12
9.619141,unshaped,standard_pd,2.463967e-12
9.667969,unshaped,standard_pd,2.575954e-12
9.716797,unshaped,standard_pd,2.675413e-12
9.765625,unshaped,standard_pd,2.839633e-12
9.814453,unshaped,standard_pd,3.209785e-12
9.863281,unshaped,standard_pd,3.714689e-12
9.912109,unshaped,standard_pd,4.277561e-12
9.960938,unshaped,standard_pd,7.146082e-12
10.009766,unshaped,standard_pd,1.676662e-11
10.058594,unshaped,standard_pd,2.658904e-11
10.107422,unshaped,standard_pd,1.451354e-11
10.156250,unshaped,standard_pd,5.231808e-12
10.205078,unshaped,standard_pd,3.052122e-12
10.253906,unshaped,standard_pd,2.669475e-12
10.302734,unshaped,standard_pd,2.062355e-12
10.351563,unshaped,standard_pd,1.369819e-12
10.400391,unshaped,standard_pd,9.289012e-13
10.449219,unshaped,standard_pd,8.651718e-13
10.498047,unshaped,standard_pd,9.927265e-13
10.546875,unshaped,standard_pd,1.101246e-12
10.595703,unshaped,standard_pd,1.197217e-12
10.644531,unshaped,standard_pd,1.412725e-12
10.693359,unshaped,standard_pd,1.713485e-12
10.742188,unshaped,standard_pd,1.972322e-12
10.791016,unshaped,standard_pd,3.437995e-12
10.839844,unshaped,standard_pd,8.877036e-12
10.888672,unshaped,standard_pd,1.718097e-11
10.937500,unshaped,standard_pd,1.126749e-11
10.986328,unshaped,standard_pd,4.018028e-12
11.035156,unshaped,standard_pd,2.068890e-12
11.083984,unshaped,standard_pd,1.911452e-12
11.132813,unshaped,standard_pd,1.654073e-12
11.181641,unshaped,standard_pd,1.256117e-12
11.230469,unshaped,standard_pd,1.033482e-12
11.279297,unshaped,standard_pd,1.070386e-12
11.328125,unshaped,standard_pd,1.183966e-12
11.376953,unshaped,standard_pd,1.229933e-12
11.425781,unshaped,standard_pd,1.252280e-12
11.474609,unshaped,standard_pd,1.390502e-12
11.523438,unshaped,standard_pd,1.681770e-12
11.572266,unshaped,standard_pd,1.939951e-12
11.621094,unshaped,standard_pd,2.784175e-12
11.669922,unshaped,standard_pd,6.136501e-12
11.718750,unshaped,standard_pd,1.232367e-11
11.767578,unshaped,standard_pd,9.295996e-12
11.816406,unshaped,standard_pd,3.170106e-12
11.865234,unshaped,standard_pd,1.394936e-12
11.914063,unshaped,standard_pd,1.247889e-12
11.962891,unshaped,standard_pd,1.159299e-12
12.011719,unshaped,standard_pd,9.032009e-13
12.060547,unshaped,standard_pd,6.701232e-13
12.109375,unshaped,standard_pd,5.949261e-13
12.158203,unshaped,standard_pd,6.171130e-13
12.207031,unshaped,standard_pd,6.094334e-13
12.255859,unshaped,standard_pd,5.944388e-13
12.304688,unshaped,standard_pd,6.926781e-13
12.353516,unshaped,standard_pd,9.040400e-13
12.402344,unshaped,standard_pd,1.051865e-12
12.451172,unshaped,standard_pd,1.435801e-12
12.500000,unshaped,standard_pd,3.335786e-12
12.548828,unshaped,standard_pd,7.942139e-12
12.597656,unshaped,standard_pd,7.535702e-12
12.646484,unshaped,standard_pd,2.789229e-12
12.695313,unshaped,standard_pd,1.164890e-12
12.744141,unshaped,standard_pd,1.064133e-12
12.792969,unshaped,standard_pd,1.041584e-12
12.841797,unshaped,standard_pd,8.097404e-13
12.890625,unshaped,standard_pd,5.768550e-13
12.939453,unshaped,standard_pd,4.897372e-13
12.988281,unshaped,standard_pd,5.210511e-13
13.037109,unshaped,standard_pd,5.737892e-13
13.085938,unshaped,standard_pd,6.250581e-13
13.134766,unshaped,standard_pd,7.438717e-13
13.183594,unshaped,standard_pd,9.494771e-13
13.232422,unshaped,standard_pd,1.085178e-12
13.281250,unshaped,standard_pd,1.258413e-12
13.330078,unshaped,standard_pd,2.383205e-12
13.378906,unshaped,standard_pd,5.468443e-12
13.427734,unshaped,standard_pd,6.050630e-12
13.476563,unshaped,standard_pd,2.365009e-12
13.525391,unshaped,standard_pd,8.850730e-13
13.574219,unshaped,standard_pd,7.304420e-13
13.623047,unshaped,standard_pd,7.593711e-13
13.671875,unshaped,standard_pd,6.182656e-13
13.720703,unshaped,standard_pd,4.286361e-13
13.769531,unshaped,standard_pd,3.470685e-13
13.818359,unshaped,standard_pd,3.708974e-13
13.867188,unshaped,standard_pd,3.901402e-13
13.916016,unshaped,standard_pd,3.738293e-13
13.964844,unshaped,standard_pd,3.967938e-13
14.013672,unshaped,standard_pd,5.046439e-13
14.062500,unshaped,standard_pd,6.010966e-13
14.111328,unshaped,standard_pd,6.984309e-13
14.160156,unshaped,standard_pd,1.392411e-12
14.208984,unshaped,standard_pd,3.602191e-12
14.257813,unshaped,standard_pd,4.956116e-12
14.306641,unshaped,standard_pd,2.225421e-12
14.355469,unshaped,standard_pd,7.543854e-13
14.404297,unshaped,standard_pd,5.476299e-13
14.453125,unshaped,standard_pd,5.807563e-13
14.501953,unshaped,standard_pd,4.914744e-13
14.550781,unshaped,standard_pd,3.645636e-13
14.599609,unshaped,standard_pd,3.146438e-13
14.648438,unshaped,standard_pd,3.454620e-13
14.697266,unshaped,standard_pd,3.793371e-13
14.746094,unshaped,standard_pd,3.766628e-13
14.794922,unshaped,standard_pd,3.934786e-13
14.843750,unshaped,standard_pd,4.928246e-13
14.892578,unshaped,standard_pd,5.939859e-13
14.941406,unshaped,standard_pd,6.374737e-13
14.990234,unshaped,standard_pd,1.026155e-12
15.039063,unshaped,standard_pd,2.415364e-12
15.087891,unshaped,standard_pd,3.819031e-12
15.136719,unshaped,standard_pd,1.973784e-12
15.185547,unshaped,standard_pd,6.451706e-13
15.234375,unshaped,standard_pd,4.174512e-13
15.283203,unshaped,standard_pd,4.782725e-13
15.332031,unshaped,standard_pd,4.360301e-13
15.380859,unshaped,standard_pd,3.140968e-13
15.429688,unshaped,standard_pd,2.362741e-13
15.478516,unshaped,standard_pd,2.371586e-13
15.527344,unshaped,standard_pd,2.495234e-13
15.576172,unshaped,standard_pd,2.346416e-13
15.625000,unshaped,standard_pd,2.356287e-13
15.673828,unshaped,standard_pd,3.052411e-13
15.722656,unshaped,standard_pd,3.960894e-13
15.771484,unshaped,standard_pd,4.302195e-13
15.820313,unshaped,standard_pd,6.545324e-13
15.869141,unshaped,standard_pd,1.611864e-12
15.917969,unshaped,standard_pd,2.998829e-12
15.966797,unshaped,standard_pd,1.835607e-12
16.015625,unshaped,standard_pd,5.749483e-13
16.064453,unshaped,standard_pd,3.267911e-13
16.113281,unshaped,standard_pd,3.731160e-13
16.162109,unshaped,standard_pd,3.508890e-13
16.210938,unshaped,standard_pd,2.590664e-13
16.259766,unshaped,standard_pd,1.942404e-13
16.308594,unshaped,standard_pd,2.023792e-13
16.357422,unshaped,standard_pd,2.392074e-13
16.406250,unshaped,standard_pd,2.504820e-13
16.455078,unshaped,standard_pd,2.542675e-13
16.503906,unshaped,standard_pd,3.037941e-13
16.552734,unshaped,standard_pd,3.701456e-13
16.601563,unshaped,standard_pd,3.722654e-13
16.650391,unshaped,standard_pd,4.677374e-13
16.699219,unshaped,standard_pd,1.052458e-12
16.748047,unshaped,standard_pd,2.211844e-12
16.796875,unshaped,standard_pd,1.666281e-12
16.845703,unshaped,standard_pd,5.588345e-13
16.894531,unshaped,standard_pd,2.817369e-13
16.943359,unshaped,standard_pd,3.175490e-13
16.992188,unshaped,standard_pd,3.113115e-13
17.041016,unshaped,standard_pd,2.244997e-13
17.089844,unshaped,standard_pd,1.521680e-13
17.138672,unshaped,standard_pd,1.460148e-13
17.187500,unshaped,standard_pd,1.685104e-13
17.236328,unshaped,standard_pd,1.709135e-13
17.285156,unshaped,standard_pd,1.640480e-13
17.333984,unshaped,standard_pd,1.960816e-13
17.382813,unshaped,standard_pd,2.631748e-13
17.431641,unshaped,standard_pd,2.894725e-13
17.480469,unshaped,standard_pd,3.451892e-13
17.529297,unshaped,standard_pd,7.447700e-13
17.578125,unshaped,standard_pd,1.677938e-12
17.626953,unshaped,standard_pd,1.500630e-12
17.675781,unshaped,standard_pd,5.032116e-13
17.724609,unshaped,standard_pd,2.096052e-13
17.773438,unshaped,standard_pd,2.301336e-13
17.822266,unshaped,standard_pd,2.497002e-13
17.871094,unshaped,standard_pd,2.017654e-13
17.919922,unshaped,standard_pd,1.481577e-13
17.968750,unshaped,standard_pd,1.425848e-13
18.017578,unshaped,standard_pd,1.677595e-13
18.066406,unshaped,standard_pd,1.741060e-13
18.115234,unshaped,standard_pd,1.614684e-13
18.164063,unshaped,standard_pd,1.772217e-13
18.212891,unshaped,standard_pd,2.267119e-13
18.261719,unshaped,standard_pd,2.437127e-13
18.310547,unshaped,standard_pd,2.560023e-13
18.359375,unshaped,standard_pd,4.927811e-13
18.408203,unshaped,standard_pd,1.197198e-12
18.457031,unshaped,standard_pd,1.333791e-12
18.505859,unshaped,standard_pd,5.118954e-13
18.554688,unshaped,standard_pd,1.962478e-13
18.603516,unshaped,standard_pd,2.003311e-13
18.652344,unshaped,standard_pd,2.233300e-13
18.701172,unshaped,standard_pd,1.762898e-13
18.750000,unshaped,standard_pd,1.162683e-13
18.798828,unshaped,standard_pd,9.823033e-14
18.847656,unshaped,standard_pd,1.140982e-13
18.896484,unshaped,standard_pd,1.240676e-13
18.945313,unshaped,standard_pd,1.190507e-13
18.994141,unshaped,standard_pd,1.333454e-13
19.042969,unshaped,standard_pd,1.831525e-13
19.091797,unshaped,standard_pd,2.129133e-13
19.140625,unshaped,standard_pd,2.122325e-13
19.189453,unshaped,standard_pd,3.594862e-13
19.238281,unshaped,standard_pd,8.670302e-13
19.287109,unshaped,standard_pd,1.134789e-12
19.335938,unshaped,standard_pd,4.788916e-13
19.384766,unshaped,standard_pd,1.641826e-13
19.433594,unshaped,standard_pd,1.537900e-13
19.482422,unshaped,standard_pd,1.881390e-13
19.531250,unshaped,standard_pd,1.643655e-13
19.580078,unshaped,standard_pd,1.146155e-13
19.628906,unshaped,standard_pd,9.501789e-14
19.677734,unshaped,standard_pd,1.109529e-13
19.726563,unshaped,standard_pd,1.231580e-13
19.775391,unshaped,standard_pd,1.149324e-13
19.824219,unshaped,standard_pd,1.160746e-13
19.873047,unshaped,standard_pd,1.479991e-13
19.921875,unshaped,standard_pd,1.712713e-13
19.970703,unshaped,standard_pd,1.629892e-13
20.019531,unshaped,standard_pd,2.458064e-13
20.068359,unshaped,standard_pd,6.128424e-13
20.117188,unshaped,standard_pd,9.744348e-13
20.166016,unshaped,standard_pd,4.939827e-13
20.214844,unshaped,standard_pd,1.614014e-13
20.263672,unshaped,standard_pd,1.289251e-13
20.312500,unshaped,standard_pd,1.572089e-13
20.361328,unshaped,standard_pd,1.372169e-13
20.410156,unshaped,standard_pd,9.211726e-14
20.458984,unshaped,standard_pd,7.052617e-14
20.507813,unshaped,standard_pd,8.225541e-14
20.556641,unshaped,standard_pd,9.749743e-14
20.605469,unshaped,standard_pd,9.525285e-14
20.654297,unshaped,standard_pd,9.498906e-14
20.703125,unshaped,standard_pd,1.238498e-13
20.751953,unshaped,standard_pd,1.535169e-13
20.800781,unshaped,standard_pd,1.461219e-13
20.849609,unshaped,standard_pd,1.881027e-13
20.898438,unshaped,standard_pd,4.342332e-13
20.947266,unshaped,standard_pd,7.828915e-13
20.996094,unshaped,standard_pd,4.664272e-13
21.044922,unshaped,standard_pd,1.466862e-13
21.093750,unshaped,standard_pd,1.018316e-13
21.142578,unshaped,standard_pd,1.355980e-13
21.191406,unshaped,standard_pd,1.333611e-13
21.240234,unshaped,standard_pd,9.666608e-14
21.289063,unshaped,standard_pd,7.176179e-14
21.337891,unshaped,standard_pd,7.746112e-14
21.386719,unshaped,standard_pd,8.861465e-14
21.435547,unshaped,standard_pd,8.340062e-14
21.484375,unshaped,standard_pd,7.701083e-14
21.533203,unshaped,standard_pd,9.591734e-14
21.582031,unshaped,standard_pd,1.242221e-13
21.630859,unshaped,standard_pd,1.230473e-13
21.679688,unshaped,standard_pd,1.416087e-13
21.728516,unshaped,standard_pd,3.133447e-13
21.777344,unshaped,standard_pd,6.408057e-13
21.826172,unshaped,standard_pd,4.629988e-13
21.875000,unshaped,standard_pd,1.460243e-13
21.923828,unshaped,standard_pd,8.420630e-14
21.972656,unshaped,standard_pd,1.096826e-13
22.021484,unshaped,standard_pd,1.109436e-13
22.070313,unshaped,standard_pd,8.097564e-14
22.119141,unshaped,standard_pd,5.674441e-14
22.167969,unshaped,standard_pd,5.991356e-14
22.216797,unshaped,standard_pd,7.465428e-14
22.265625,unshaped,standard_pd,7.658089e-14
22.314453,unshaped,standard_pd,7.127973e-14
22.363281,unshaped,standard_pd,8.527623e-14
22.412109,unshaped,standard_pd,1.113198e-13
22.460938,unshaped,standard_pd,1.099235e-13
22.509766,unshaped,standard_pd,1.096420e-13
22.558594,unshaped,standard_pd,2.175505e-13
22.607422,unshaped,standard_pd,4.870219e-13
22.656250,unshaped,standard_pd,4.322791e-13
22.705078,unshaped,standard_pd,1.485956e-13
22.753906,unshaped,standard_pd,7.514851e-14
22.802734,unshaped,standard_pd,9.756225e-14
22.851563,unshaped,standard_pd,1.066613e-13
22.900391,unshaped,standard_pd,8.097727e-14
22.949219,unshaped,standard_pd,5.447959e-14
22.998047,unshaped,standard_pd,5.274033e-14
23.046875,unshaped,standard_pd,6.421791e-14
23.095703,unshaped,standard_pd,6.580169e-14
23.144531,unshaped,standard_pd,5.898350e-14
23.193359,unshaped,standard_pd,6.673973e-14
23.242188,unshaped,standard_pd,9.096165e-14
23.291016,unshaped,standard_pd,9.758368e-14
23.339844,unshaped,standard_pd,9.262184e-14
23.388672,unshaped,standard_pd,1.644664e-13
23.437500,unshaped,standard_pd,3.828271e-13
23.486328,unshaped,standard_pd,4.059377e-13
23.535156,unshaped,standard_pd,1.485867e-13
23.583984,unshaped,standard_pd,6.197068e-14
23.632813,unshaped,standard_pd,7.532260e-14
23.681641,unshaped,standard_pd,8.805830e-14
23.730469,unshaped,standard_pd,7.155225e-14
23.779297,unshaped,standard_pd,4.905807e-14
23.828125,unshaped,standard_pd,4.578383e-14
23.876953,unshaped,standard_pd,5.793674e-14
23.925781,unshaped,standard_pd,6.280775e-14
23.974609,unshaped,standard_pd,5.583438e-14
24.023438,unshaped,standard_pd,5.843812e-14
24.072266,unshaped,standard_pd,7.800032e-14
24.121094,unshaped,standard_pd,8.511966e-14
24.169922,unshaped,standard_pd,7.536816e-14
24.218750,unshaped,standard_pd,1.161652e-13
24.267578,unshaped,standard_pd,2.809812e-13
24.316406,unshaped,standard_pd,3.655859e-13
24.365234,unshaped,standard_pd,1.568353e-13
24.414063,unshaped,standard_pd,6.005589e-14
24.462891,unshaped,standard_pd,6.716852e-14
24.511719,unshaped,standard_pd,8.287090e-14
24.560547,unshaped,standard_pd,6.947259e-14
24.609375,unshaped,standard_pd,4.624704e-14
24.658203,unshaped,standard_pd,3.872175e-14
24.707031,unshaped,standard_pd,4.714687e-14
24.755859,unshaped,standard_pd,5.257697e-14
24.804688,unshaped,standard_pd,4.761747e-14
24.853516,unshaped,standard_pd,4.825287e-14
24.902344,unshaped,standard_pd,6.639618e-14
24.951172,unshaped,standard_pd,7.919159e-14
25.000000,unshaped,standard_pd,7.070136e-14
25.048828,unshaped,standard_pd,9.268382e-14
25.097656,unshaped,standard_pd,2.135463e-13
25.146484,unshaped,standard_pd,3.203709e-13
25.195313,unshaped,standard_pd,1.558972e-13
25.244141,unshaped,standard_pd,5.291513e-14
25.292969,unshaped,standard_pd,5.231561e-14
25.341797,unshaped,standard_pd,6.985916e-14
25.390625,unshaped,standard_pd,6.420038e-14
25.439453,unshaped,standard_pd,4.486287e-14
25.488281,unshaped,standard_pd,3.583902e-14
25.537109,unshaped,standard_pd,4.332123e-14
25.585938,unshaped,standard_pd,5.022587e-14
25.634766,unshaped,standard_pd,4.554381e-14
25.683594,unshaped,standard_pd,4.238088e-14
25.732422,unshaped,standard_pd,5.492206e-14
25.781250,unshaped,standard_pd,6.685373e-14
25.830078,unshaped,standard_pd,5.956604e-14
25.878906,unshaped,standard_pd,6.826648e-14
25.927734,unshaped,standard_pd,1.553648e-13
25.976563,unshaped,standard_pd,2.763346e-13
26.025391,unshaped,standard_pd,1.644038e-13
26.074219,unshaped,standard_pd,5.543927e-14
26.123047,unshaped,standard_pd,4.664495e-14
26.171875,unshaped,standard_pd,6.259319e-14
26.220703,unshaped,standard_pd,5.878131e-14
26.269531,unshaped,standard_pd,4.072504e-14
26.318359,unshaped,standard_pd,3.006133e-14
26.367188,unshaped,standard_pd,3.516697e-14
26.416016,unshaped,standard_pd,4.319576e-14
26.464844,unshaped,standard_pd,4.160671e-14
26.513672,unshaped,standard_pd,3.801073e-14
26.562500,unshaped,standard_pd,4.819866e-14
26.611328,unshaped,standard_pd,6.227993e-14
26.660156,unshaped,standard_pd,5.765311e-14
26.708984,unshaped,standard_pd,5.742545e-14
26.757813,unshaped,standard_pd,1.163199e-13
26.806641,unshaped,standard_pd,2.270180e-13
26.855469,unshaped,standard_pd,1.602382e-13
26.904297,unshaped,standard_pd,5.312243e-14
26.953125,unshaped,standard_pd,3.764404e-14
27.001953,unshaped,standard_pd,5.353471e-14
27.050781,unshaped,standard_pd,5.584516e-14
27.099609,unshaped,standard_pd,4.158214e-14
27.148438,unshaped,standard_pd,2.980235e-14
27.197266,unshaped,standard_pd,3.252819e-14
27.246094,unshaped,standard_pd,3.981752e-14
27.294922,unshaped,standard_pd,3.819920e-14
27.343750,unshaped,standard_pd,3.266651e-14
27.392578,unshaped,standard_pd,3.865621e-14
27.441406,unshaped,standard_pd,5.190085e-14
27.490234,unshaped,standard_pd,5.114301e-14
27.539063,unshaped,standard_pd,4.710165e-14
27.587891,unshaped,standard_pd,8.723244e-14
27.636719,unshaped,standard_pd,1.875242e-13
27.685547,unshaped,standard_pd,1.614032e-13
27.734375,unshaped,standard_pd,5.631137e-14
27.783203,unshaped,standard_pd,3.324716e-14
27.832031,unshaped,standard_pd,4.583441e-14
27.880859,unshaped,standard_pd,4.962323e-14
27.929688,unshaped,standard_pd,3.795677e-14
27.978516,unshaped,standard_pd,2.623176e-14
28.027344,unshaped,standard_pd,2.704186e-14
28.076172,unshaped,standard_pd,3.494570e-14
28.125000,unshaped,standard_pd,3.635633e-14
28.173828,unshaped,standard_pd,3.153024e-14
28.222656,unshaped,standard_pd,3.517354e-14
28.271484,unshaped,standard_pd,4.781986e-14
28.320313,unshaped,standard_pd,4.880293e-14
28.369141,unshaped,standard_pd,4.118928e-14
