time_s,method,displacement_m
7.820000,fourth,1.293842e-04
7.830000,fourth,1.236432e-04
7.840000,fourth,1.178036e-04
7.850000,fourth,1.118668e-04
7.860000,fourth,1.058339e-04
7.870000,fourth,9.970627e-05
7.880000,fourth,9.348557e-05
7.890000,fourth,8.717354e-05
7.900000,fourth,8.077216e-05
7.910000,fourth,7.428365e-05
7.920000,fourth,6.771048e-05
7.930000,fourth,6.105539e-05
7.940000,fourth,5.432139e-05
7.950000,fourth,4.751180e-05
7.960000,fourth,4.063023e-05
7.970000,fourth,3.368063e-05
7.980000,fourth,2.666723e-05
7.990000,fourth,1.959460e-05
8.000000,fourth,1.246764e-05
8.010000,fourth,5.291573e-06
8.020000,fourth,-1.928083e-06
8.030000,fourth,-9.185480e-06
8.040000,fourth,-1.647447e-05
8.050000,fourth,-2.378862e-05
8.060000,fourth,-3.112122e-05
8.070000,fourth,-3.846527e-05
8.080000,fourth,-4.581357e-05
8.090000,fourth,-5.315865e-05
8.100000,fourth,-6.049287e-05
8.110000,fourth,-6.780838e-05
8.120000,fourth,-7.509719e-05
8.130000,fourth,-8.235118e-05
8.140000,fourth,-8.956211e-05
8.150000,fourth,-9.672167e-05
8.160000,fourth,-1.038215e-04
8.170000,fourth,-1.108533e-04
8.180000,fourth,-1.178086e-04
8.190000,fourth,-1.246791e-04
8.200000,fourth,-1.314566e-04
8.210000,fourth,-1.381329e-04
8.220000,fourth,-1.447001e-04
8.230000,fourth,-1.511501e-04
8.240000,fourth,-1.574755e-04
8.250000,fourth,-1.636687e-04
8.260000,fourth,-1.697224e-04
8.270000,fourth,-1.756298e-04
8.280000,fourth,-1.813842e-04
8.290000,fourth,-1.869792e-04
8.300000,fourth,-1.924087e-04
8.310000,fourth,-1.976671e-04
8.320000,fourth,-2.027489e-04
8.330000,fourth,-2.076494e-04
8.340000,fourth,-2.123637e-04
8.350000,fourth,-2.168878e-04
8.360000,fourth,-2.212179e-04
8.370000,fourth,-2.253504e-04
8.380000,fourth,-2.292824e-04
8.390000,fourth,-2.330113e-04
8.400000,fourth,-2.365349e-04
8.410000,fourth,-2.398512e-04
8.420000,fourth,-2.429590e-04
8.430000,fourth,-2.458569e-04
8.440000,fourth,-2.485445e-04
8.450000,fourth,-2.510211e-04
8.460000,fourth,-2.532869e-04
8.470000,fourth,-2.553420e-04
8.480000,fourth,-2.571869e-04
8.490000,fourth,-2.588226e-04
8.500000,fourth,-2.602500e-04
8.510000,fourth,-2.614704e-04
8.520000,fourth,-2.624854e-04
8.530000,fourth,-2.632966e-04
8.540000,fourth,-2.639057e-04
8.550000,fourth,-2.643149e-04
8.560000,fourth,-2.645261e-04
8.570000,fourth,-2.645415e-04
8.580000,fourth,-2.643633e-04
8.590000,fourth,-2.639937e-04
8.600000,fourth,-2.634349e-04
8.610000,fourth,-2.626893e-04
8.620000,fourth,-2.617591e-04
8.630000,fourth,-2.606463e-04
8.640000,fourth,-2.593531e-04
8.650000,fourth,-2.578815e-04
8.660000,fourth,-2.562334e-04
8.670000,fourth,-2.544106e-04
8.680000,fourth,-2.524148e-04
8.690000,fourth,-2.502476e-04
8.700000,fourth,-2.479103e-04
8.710000,fourth,-2.454042e-04
8.720000,fourth,-2.427305e-04
8.730000,fourth,-2.398902e-04
8.740000,fourth,-2.368839e-04
8.750000,fourth,-2.337126e-04
8.760000,fourth,-2.303766e-04
8.770000,fourth,-2.268764e-04
8.780000,fourth,-2.232124e-04
8.790000,fourth,-2.193846e-04
8.800000,fourth,-2.153933e-04
8.810000,fourth,-2.112383e-04
8.820000,fourth,-2.069197e-04
8.830000,fourth,-2.024374e-04
8.840000,fourth,-1.977911e-04
8.850000,fourth,-1.929808e-04
8.860000,fourth,-1.880063e-04
8.870000,fourth,-1.828675e-04
8.880000,fourth,-1.775643e-04
8.890000,fourth,-1.720968e-04
8.900000,fourth,-1.664650e-04
8.910000,fourth,-1.606691e-04
8.920000,fourth,-1.547096e-04
8.930000,fourth,-1.485868e-04
8.940000,fourth,-1.423016e-04
8.950000,fourth,-1.358548e-04
8.960000,fourth,-1.292474e-04
8.970000,fourth,-1.224809e-04
8.980000,fourth,-1.155568e-04
8.990000,fourth,-1.084770e-04
9.000000,fourth,-1.012437e-04
9.010000,fourth,-9.385921e-05
9.020000,fourth,-8.632633e-05
9.030000,fourth,-7.864809e-05
9.040000,fourth,-7.082785e-05
9.050000,fourth,-6.286932e-05
9.060000,fourth,-5.477648e-05
9.070000,fourth,-4.655368e-05
9.080000,fourth,-3.820556e-05
9.090000,fourth,-2.973712e-05
9.100000,fourth,-2.115362e-05
9.110000,fourth,-1.246066e-05
9.120000,fourth,-3.664122e-06
9.130000,fourth,5.229822e-06
9.140000,fourth,1.421474e-05
9.150000,fourth,2.328395e-05
9.160000,fourth,3.243052e-05
9.170000,fourth,4.164732e-05
9.180000,fourth,5.092701e-05
9.190000,fourth,6.026209e-05
9.200000,fourth,6.964490e-05
9.210000,fourth,7.906764e-05
9.220000,fourth,8.852244e-05
9.230000,fourth,9.800133e-05
9.240000,fourth,1.074963e-04
9.250000,fourth,1.169993e-04
9.260000,fourth,1.265022e-04
9.270000,fourth,1.359971e-04
9.280000,fourth,1.454761e-04
9.290000,fourth,1.549311e-04
9.300000,fourth,1.643545e-04
9.310000,fourth,1.737386e-04
9.320000,fourth,1.830758e-04
9.330000,fourth,1.923589e-04
9.340000,fourth,2.015807e-04
9.350000,fourth,2.107343e-04
9.360000,fourth,2.198129e-04
9.370000,fourth,2.288102e-04
9.380000,fourth,2.377200e-04
9.390000,fourth,2.465363e-04
9.400000,fourth,2.552535e-04
9.410000,fourth,2.638663e-04
9.420000,fourth,2.723696e-04
9.430000,fourth,2.807588e-04
9.440000,fourth,2.890295e-04
9.450000,fourth,2.971774e-04
9.460000,fourth,3.051990e-04
9.470000,fourth,3.130906e-04
9.480000,fourth,3.208491e-04
9.490000,fourth,3.284717e-04
9.500000,fourth,3.359557e-04
9.510000,fourth,3.432988e-04
9.520000,fourth,3.504990e-04
9.530000,fourth,3.575546e-04
9.540000,fourth,3.644639e-04
9.550000,fourth,3.712257e-04
9.560000,fourth,3.778388e-04
9.570000,fourth,3.843023e-04
9.580000,fourth,3.906154e-04
9.590000,fourth,3.967776e-04
9.600000,fourth,4.027884e-04
9.610000,fourth,4.086474e-04
9.620000,fourth,4.143544e-04
9.630000,fourth,4.199091e-04
9.640000,fourth,4.253115e-04
9.650000,fourth,4.305614e-04
9.660000,fourth,4.356588e-04
9.670000,fourth,4.406035e-04
9.680000,fourth,4.453955e-04
9.690000,fourth,4.500345e-04
9.700000,fourth,4.545205e-04
9.710000,fourth,4.588531e-04
9.720000,fourth,4.630320e-04
9.730000,fourth,4.670568e-04
9.740000,fourth,4.709269e-04
9.750000,fourth,4.746418e-04
9.760000,fourth,4.782006e-04
9.770000,fourth,4.816025e-04
9.780000,fourth,4.848465e-04
9.790000,fourth,4.879316e-04
9.800000,fourth,4.908565e-04
9.810000,fourth,4.936198e-04
9.820000,fourth,4.962202e-04
9.830000,fourth,4.986560e-04
9.840000,fourth,5.009257e-04
9.850000,fourth,5.030274e-04
9.860000,fourth,5.049593e-04
9.870000,fourth,5.067196e-04
9.880000,fourth,5.083062e-04
9.890000,fourth,5.097173e-04
9.900000,fourth,5.109508e-04
9.910000,fourth,5.120047e-04
9.920000,fourth,5.128770e-04
9.930000,fourth,5.135658e-04
9.940000,fourth,5.140691e-04
9.950000,fourth,5.143850e-04
9.960000,fourth,5.145119e-04
9.970000,fourth,5.144481e-04
9.980000,fourth,5.141919e-04
9.990000,fourth,5.137421e-04
10.000000,fourth,5.130975e-04
10.010000,fourth,5.122569e-04
10.020000,fourth,5.112197e-04
10.030000,fourth,5.099850e-04
10.040000,fourth,5.085527e-04
10.050000,fourth,5.069224e-04
10.060000,fourth,5.050944e-04
10.070000,fourth,5.030691e-04
10.080000,fourth,5.008470e-04
10.090000,fourth,4.984292e-04
10.100000,fourth,4.958170e-04
10.110000,fourth,4.930118e-04
10.120000,fourth,4.900156e-04
10.130000,fourth,4.868305e-04
10.140000,fourth,4.834590e-04
10.150000,fourth,4.799040e-04
10.160000,fourth,4.761684e-04
10.170000,fourth,4.722557e-04
10.180000,fourth,4.681696e-04
10.190000,fourth,4.639139e-04
10.200000,fourth,4.594930e-04
10.210000,fourth,4.549113e-04
10.220000,fourth,4.501735e-04
10.230000,fourth,4.452846e-04
10.240000,fourth,4.402497e-04
10.250000,fourth,4.350743e-04
10.260000,fourth,4.297637e-04
10.270000,fourth,4.243238e-04
10.280000,fourth,4.187603e-04
10.290000,fourth,4.130792e-04
10.300000,fourth,4.072864e-04
10.310000,fourth,4.013881e-04
10.320000,fourth,3.953904e-04
10.330000,fourth,3.892994e-04
10.340000,fourth,3.831213e-04
10.350000,fourth,3.768623e-04
10.360000,fourth,3.705283e-04
10.370000,fourth,3.641255e-04
10.380000,fourth,3.576598e-04
10.390000,fourth,3.511370e-04
10.400000,fourth,3.445627e-04
10.410000,fourth,3.379426e-04
10.420000,fourth,3.312821e-04
10.430000,fourth,3.245863e-04
10.440000,fourth,3.178603e-04
10.450000,fourth,3.111090e-04
10.460000,fourth,3.043368e-04
10.470000,fourth,2.975483e-04
10.480000,fourth,2.907476e-04
10.490000,fourth,2.839386e-04
10.500000,fourth,2.771249e-04
10.510000,fourth,2.703100e-04
10.520000,fourth,2.634972e-04
10.530000,fourth,2.566892e-04
10.540000,fourth,2.498888e-04
10.550000,fourth,2.430986e-04
10.560000,fourth,2.363206e-04
10.570000,fourth,2.295568e-04
10.580000,fourth,2.228092e-04
10.590000,fourth,2.160791e-04
10.600000,fourth,2.093680e-04
10.610000,fourth,2.026771e-04
10.620000,fourth,1.960073e-04
10.630000,fourth,1.893595e-04
10.640000,fourth,1.827343e-04
10.650000,fourth,1.761325e-04
10.660000,fourth,1.695542e-04
10.670000,fourth,1.630001e-04
10.680000,fourth,1.564702e-04
10.690000,fourth,1.499648e-04
10.700000,fourth,1.434840e-04
10.710000,fourth,1.370279e-04
10.720000,fourth,1.305967e-04
10.730000,fourth,1.241904e-04
10.740000,fourth,1.178091e-04
10.750000,fourth,1.114528e-04
10.760000,fourth,1.051218e-04
10.770000,fourth,9.881628e-05
10.780000,fourth,9.253642e-05
10.790000,fourth,8.628255e-05
10.800000,fourth,8.005508e-05
10.810000,fourth,7.385446e-05
10.820000,fourth,6.768126e-05
10.830000,fourth,6.153612e-05
10.840000,fourth,5.541977e-05
10.850000,fourth,4.933305e-05
10.860000,fourth,4.327687e-05
10.870000,fourth,3.725226e-05
10.880000,fourth,3.126030e-05
10.890000,fourth,2.530218e-05
10.900000,fourth,1.937915e-05
10.910000,fourth,1.349252e-05
10.920000,fourth,7.643678e-06
10.930000,fourth,1.834042e-06
10.940000,fourth,-3.934932e-06
10.950000,fourth,-9.661768e-06
10.960000,fourth,-1.534498e-05
10.970000,fourth,-2.098309e-05
10.980000,fourth,-2.657466e-05
10.990000,fourth,-3.211825e-05
11.000000,fourth,-3.761252e-05
11.010000,fourth,-4.305619e-05
11.020000,fourth,-4.844805e-05
11.030000,fourth,-5.378704e-05
11.040000,fourth,-5.907218e-05
11.050000,fourth,-6.430267e-05
11.060000,fourth,-6.947785e-05
11.070000,fourth,-7.459724e-05
11.080000,fourth,-7.966057e-05
11.090000,fourth,-8.466776e-05
11.100000,fourth,-8.961897e-05
11.110000,fourth,-9.451457e-05
11.120000,fourth,-9.935521e-05
11.130000,fourth,-1.041418e-04
11.140000,fourth,-1.088755e-04
11.150000,fourth,-1.135577e-04
11.160000,fourth,-1.181903e-04
11.170000,fourth,-1.227751e-04
11.180000,fourth,-1.273147e-04
11.190000,fourth,-1.318116e-04
11.200000,fourth,-1.362687e-04
11.210000,fourth,-1.406893e-04
11.220000,fourth,-1.450769e-04
11.230000,fourth,-1.494355e-04
11.240000,fourth,-1.537690e-04
11.250000,fourth,-1.580821e-04
11.260000,fourth,-1.623793e-04
11.270000,fourth,-1.666656e-04
11.280000,fourth,-1.709464e-04
11.290000,fourth,-1.752270e-04
11.300000,fourth,-1.795132e-04
11.310000,fourth,-1.838110e-04
11.320000,fourth,-1.881264e-04
11.330000,fourth,-1.924659e-04
11.340000,fourth,-1.968359e-04
11.350000,fourth,-2.012432e-04
11.360000,fourth,-2.056944e-04
11.370000,fourth,-2.101966e-04
11.380000,fourth,-2.147567e-04
11.390000,fourth,-2.193817e-04
11.400000,fourth,-2.240790e-04
11.410000,fourth,-2.288556e-04
11.420000,fourth,-2.337188e-04
11.430000,fourth,-2.386757e-04
11.440000,fourth,-2.437336e-04
11.450000,fourth,-2.488996e-04
11.460000,fourth,-2.541807e-04
11.470000,fourth,-2.595842e-04
11.480000,fourth,-2.651168e-04
11.490000,fourth,-2.707854e-04
11.500000,fourth,-2.765968e-04
11.510000,fourth,-2.825576e-04
11.520000,fourth,-2.886742e-04
11.530000,fourth,-2.949530e-04
11.540000,fourth,-3.014002e-04
11.550000,fourth,-3.080218e-04
11.560000,fourth,-3.148236e-04
11.570000,fourth,-3.218113e-04
11.580000,fourth,-3.289905e-04
11.590000,fourth,-3.363665e-04
11.600000,fourth,-3.439444e-04
11.610000,fourth,-3.517293e-04
11.620000,fourth,-3.597260e-04
11.630000,fourth,-3.679391e-04
11.640000,fourth,-3.763731e-04
11.650000,fourth,-3.850325e-04
11.660000,fourth,-3.939214e-04
11.670000,fourth,-4.030439e-04
11.680000,fourth,-4.124039e-04
11.690000,fourth,-4.220054e-04
11.700000,fourth,-4.318519e-04
11.710000,fourth,-4.419472e-04
11.720000,fourth,-4.522947e-04
11.730000,fourth,-4.628981e-04
11.740000,fourth,-4.737607e-04
11.750000,fourth,-4.848857e-04
11.760000,fourth,-4.962754e-04
11.770000,fourth,-5.079307e-04
11.780000,fourth,-5.198518e-04
11.790000,fourth,-5.320373e-04
11.800000,fourth,-5.444852e-04
11.810000,fourth,-5.571922e-04
11.820000,fourth,-5.701542e-04
11.830000,fourth,-5.833661e-04
11.840000,fourth,-5.968219e-04
11.850000,fourth,-6.105149e-04
11.860000,fourth,-6.244376e-04
11.870000,fourth,-6.385819e-04
11.880000,fourth,-6.529389e-04
11.890000,fourth,-6.674993e-04
11.900000,fourth,-6.822534e-04
11.910000,fourth,-6.971907e-04
11.920000,fourth,-7.123008e-04
11.930000,fourth,-7.275728e-04
11.940000,fourth,-7.429954e-04
11.950000,fourth,-7.585575e-04
11.960000,fourth,-7.742476e-04
11.970000,fourth,-7.900543e-04
11.980000,fourth,-8.059661e-04
11.990000,fourth,-8.219718e-04
12.000000,fourth,-8.380599e-04
12.010000,fourth,-8.542195e-04
12.020000,fourth,-8.704395e-04
12.030000,fourth,-8.867092e-04
12.040000,fourth,-9.030182e-04
12.050000,fourth,-9.193563e-04
12.060000,fourth,-9.357137e-04
12.070000,fourth,-9.520806e-04
12.080000,fourth,-9.684479e-04
12.090000,fourth,-9.848065e-04
12.100000,fourth,-1.001148e-03
12.110000,fourth,-1.017464e-03
12.120000,fourth,-1.033746e-03
12.130000,fourth,-1.049987e-03
12.140000,fourth,-1.066180e-03
12.150000,fourth,-1.082316e-03
12.160000,fourth,-1.098389e-03
12.170000,fourth,-1.114392e-03
12.180000,fourth,-1.130319e-03
12.190000,fourth,-1.146162e-03
12.200000,fourth,-1.161916e-03
12.210000,fourth,-1.177573e-03
12.220000,fourth,-1.193127e-03
12.230000,fourth,-1.208571e-03
12.240000,fourth,-1.223899e-03
12.250000,fourth,-1.239102e-03
12.260000,fourth,-1.254175e-03
12.270000,fourth,-1.269109e-03
12.280000,fourth,-1.283896e-03
12.290000,fourth,-1.298529e-03
12.300000,fourth,-1.312997e-03
12.310000,fourth,-1.327293e-03
12.320000,fourth,-1.341406e-03
12.330000,fourth,-1.355325e-03
12.340000,fourth,-1.369041e-03
12.350000,fourth,-1.382540e-03
12.360000,fourth,-1.395811e-03
12.370000,fourth,-1.408842e-03
12.380000,fourth,-1.421617e-03
12.390000,fourth,-1.434124e-03
12.400000,fourth,-1.446346e-03
12.410000,fourth,-1.458268e-03
12.420000,fourth,-1.469874e-03
12.430000,fourth,-1.481145e-03
12.440000,fourth,-1.492065e-03
12.450000,fourth,-1.502614e-03
12.460000,fourth,-1.512772e-03
12.470000,fourth,-1.522521e-03
12.480000,fourth,-1.531839e-03
12.490000,fourth,-1.540705e-03
12.500000,fourth,-1.549097e-03
12.510000,fourth,-1.556994e-03
12.520000,fourth,-1.564371e-03
12.530000,fourth,-1.571209e-03
12.540000,fourth,-1.577484e-03
12.550000,fourth,-1.583178e-03
12.560000,fourth,-1.588271e-03
12.570000,fourth,-1.592743e-03
12.580000,fourth,-1.596578e-03
12.590000,fourth,-1.599760e-03
12.600000,fourth,-1.602272e-03
12.610000,fourth,-1.604099e-03
12.620000,fourth,-1.605230e-03
12.630000,fourth,-1.605651e-03
12.640000,fourth,-1.605350e-03
12.650000,fourth,-1.604318e-03
12.660000,fourth,-1.602546e-03
12.670000,fourth,-1.600026e-03
12.680000,fourth,-1.596750e-03
12.690000,fourth,-1.592713e-03
12.700000,fourth,-1.587910e-03
12.710000,fourth,-1.582336e-03
12.720000,fourth,-1.575990e-03
12.730000,fourth,-1.568870e-03
12.740000,fourth,-1.560974e-03
12.750000,fourth,-1.552303e-03
12.760000,fourth,-1.542857e-03
12.770000,fourth,-1.532638e-03
12.780000,fourth,-1.521650e-03
12.790000,fourth,-1.509894e-03
12.800000,fourth,-1.497375e-03
12.810000,fourth,-1.484099e-03
12.820000,fourth,-1.470069e-03
12.830000,fourth,-1.455293e-03
12.840000,fourth,-1.439777e-03
12.850000,fourth,-1.423526e-03
12.860000,fourth,-1.406550e-03
12.870000,fourth,-1.388855e-03
12.880000,fourth,-1.370450e-03
12.890000,fourth,-1.351344e-03
12.900000,fourth,-1.331544e-03
12.910000,fourth,-1.311060e-03
12.920000,fourth,-1.289901e-03
12.930000,fourth,-1.268077e-03
12.940000,fourth,-1.245597e-03
12.950000,fourth,-1.222470e-03
12.960000,fourth,-1.198707e-03
12.970000,fourth,-1.174316e-03
12.980000,fourth,-1.149308e-03
12.990000,fourth,-1.123694e-03
13.000000,fourth,-1.097481e-03
13.010000,fourth,-1.070682e-03
13.020000,fourth,-1.043305e-03
13.030000,fourth,-1.015360e-03
13.040000,fourth,-9.868583e-04
13.050000,fourth,-9.578090e-04
13.060000,fourth,-9.282225e-04
13.070000,fourth,-8.981089e-04
13.080000,fourth,-8.674785e-04
13.090000,fourth,-8.363416e-04
13.100000,fourth,-8.047086e-04
13.110000,fourth,-7.725902e-04
13.120000,fourth,-7.399971e-04
13.130000,fourth,-7.069402e-04
13.140000,fourth,-6.734306e-04
13.150000,fourth,-6.394798e-04
13.160000,fourth,-6.050995e-04
13.170000,fourth,-5.703014e-04
13.180000,fourth,-5.350981e-04
13.190000,fourth,-4.995020e-04
13.200000,fourth,-4.635262e-04
13.210000,fourth,-4.271841e-04
13.220000,fourth,-3.904896e-04
13.230000,fourth,-3.534570e-04
13.240000,fourth,-3.161011e-04
13.250000,fourth,-2.784371e-04
13.260000,fourth,-2.404810e-04
13.270000,fourth,-2.022489e-04
13.280000,fourth,-1.637579e-04
13.290000,fourth,-1.250253e-04
13.300000,fourth,-8.606917e-05
13.310000,fourth,-4.690797e-05
13.320000,fourth,-7.560854e-06
13.330000,fourth,3.195254e-05
13.340000,fourth,7.161202e-05
13.350000,fourth,1.113968e-04
13.360000,fourth,1.512858e-04
13.370000,fourth,1.912571e-04
13.380000,fourth,2.312885e-04
13.390000,fourth,2.713574e-04
13.400000,fourth,3.114408e-04
13.410000,fourth,3.515151e-04
13.420000,fourth,3.915565e-04
13.430000,fourth,4.315410e-04
13.440000,fourth,4.714440e-04
13.450000,fourth,5.112411e-04
13.460000,fourth,5.509075e-04
13.470000,fourth,5.904181e-04
13.480000,fourth,6.297481e-04
13.490000,fourth,6.688724e-04
13.500000,fourth,7.077660e-04
13.510000,fourth,7.464040e-04
13.520000,fourth,7.847616e-04
13.530000,fourth,8.228143e-04
13.540000,fourth,8.605376e-04
13.550000,fourth,8.979076e-04
13.560000,fourth,9.349005e-04
13.570000,fourth,9.714930e-04
13.580000,fourth,1.007662e-03
13.590000,fourth,1.043386e-03
13.600000,fourth,1.078642e-03
13.610000,fourth,1.113410e-03
13.620000,fourth,1.147669e-03
13.630000,fourth,1.181398e-03
13.640000,fourth,1.214579e-03
13.650000,fourth,1.247194e-03
13.660000,fourth,1.279223e-03
13.670000,fourth,1.310652e-03
13.680000,fourth,1.341463e-03
13.690000,fourth,1.371641e-03
13.700000,fourth,1.401173e-03
13.710000,fourth,1.430043e-03
13.720000,fourth,1.458241e-03
13.730000,fourth,1.485753e-03
13.740000,fourth,1.512570e-03
13.750000,fourth,1.538680e-03
13.760000,fourth,1.564076e-03
13.770000,fourth,1.588748e-03
13.780000,fourth,1.612689e-03
13.790000,fourth,1.635893e-03
13.800000,fourth,1.658354e-03
13.810000,fourth,1.680066e-03
13.820000,fourth,1.701027e-03
13.830000,fourth,1.721231e-03
13.840000,fourth,1.740676e-03
13.850000,fourth,1.759361e-03
13.860000,fourth,1.777283e-03
13.870000,fourth,1.794442e-03
13.880000,fourth,1.810838e-03
13.890000,fourth,1.826471e-03
13.900000,fourth,1.841341e-03
13.910000,fourth,1.855450e-03
13.920000,fourth,1.868800e-03
13.930000,fourth,1.881392e-03
13.940000,fourth,1.893230e-03
13.950000,fourth,1.904315e-03
13.960000,fourth,1.914652e-03
13.970000,fourth,1.924244e-03
13.980000,fourth,1.933094e-03
13.990000,fourth,1.941206e-03
14.000000,fourth,1.948585e-03
14.010000,fourth,1.955235e-03
14.020000,fourth,1.961159e-03
14.030000,fourth,1.966364e-03
14.040000,fourth,1.970854e-03
14.050000,fourth,1.974634e-03
14.060000,fourth,1.977708e-03
14.070000,fourth,1.980083e-03
14.080000,fourth,1.981763e-03
14.090000,fourth,1.982754e-03
14.100000,fourth,1.983061e-03
14.110000,fourth,1.982691e-03
14.120000,fourth,1.981649e-03
14.130000,fourth,1.979942e-03
14.140000,fourth,1.977574e-03
14.150000,fourth,1.974554e-03
14.160000,fourth,1.970888e-03
14.170000,fourth,1.966582e-03
14.180000,fourth,1.961644e-03
14.190000,fourth,1.956080e-03
14.200000,fourth,1.949900e-03
14.210000,fourth,1.943110e-03
14.220000,fourth,1.935720e-03
14.230000,fourth,1.927738e-03
14.240000,fourth,1.919174e-03
14.250000,fourth,1.910036e-03
14.260000,fourth,1.900334e-03
14.270000,fourth,1.890076e-03
14.280000,fourth,1.879270e-03
14.290000,fourth,1.867924e-03
14.300000,fourth,1.856043e-03
14.310000,fourth,1.843634e-03
14.320000,fourth,1.830702e-03
14.330000,fourth,1.817254e-03
14.340000,fourth,1.803294e-03
14.350000,fourth,1.788827e-03
14.360000,fourth,1.773858e-03
14.370000,fourth,1.758392e-03
14.380000,fourth,1.742432e-03
14.390000,fourth,1.725984e-03
14.400000,fourth,1.709053e-03
14.410000,fourth,1.691642e-03
14.420000,fourth,1.673757e-03
14.430000,fourth,1.655403e-03
14.440000,fourth,1.636585e-03
14.450000,fourth,1.617309e-03
14.460000,fourth,1.597582e-03
14.470000,fourth,1.577409e-03
14.480000,fourth,1.556797e-03
14.490000,fourth,1.535755e-03
14.500000,fourth,1.514289e-03
14.510000,fourth,1.492409e-03
14.520000,fourth,1.470122e-03
14.530000,fourth,1.447439e-03
14.540000,fourth,1.424370e-03
14.550000,fourth,1.400924e-03
14.560000,fourth,1.377113e-03
14.570000,fourth,1.352948e-03
14.580000,fourth,1.328442e-03
14.590000,fourth,1.303606e-03
14.600000,fourth,1.278453e-03
14.610000,fourth,1.252996e-03
14.620000,fourth,1.227249e-03
14.630000,fourth,1.201225e-03
14.640000,fourth,1.174938e-03
14.650000,fourth,1.148403e-03
14.660000,fourth,1.121632e-03
14.670000,fourth,1.094641e-03
14.680000,fourth,1.067444e-03
14.690000,fourth,1.040054e-03
14.700000,fourth,1.012486e-03
14.710000,fourth,9.847524e-04
14.720000,fourth,9.568673e-04
14.730000,fourth,9.288435e-04
14.740000,fourth,9.006933e-04
14.750000,fourth,8.724289e-04
14.760000,fourth,8.440614e-04
14.770000,fourth,8.156017e-04
14.780000,fourth,7.870597e-04
14.790000,fourth,7.584447e-04
14.800000,fourth,7.297652e-04
14.810000,fourth,7.010285e-04
14.820000,fourth,6.722415e-04
14.830000,fourth,6.434096e-04
14.840000,fourth,6.145376e-04
14.850000,fourth,5.856290e-04
14.860000,fourth,5.566863e-04
14.870000,fourth,5.277111e-04
14.880000,fourth,4.987037e-04
14.890000,fourth,4.696632e-04
14.900000,fourth,4.405879e-04
